name,model,tree_length
ENSG00000155096_AA,JTT+F,0.641
ENSG00000111816_AA,JTT+F,0.960
ENSG00000119787_AA,LG+F+G,0.189
ENSG00000183401_AA,WAG+F+G,1.929
ENSG00000115520_AA,Poisson+F+G,0.943
ENSG00000144034_AA,FLU+F,1.110
ENSG00000106328_AA,Poisson+F,1.164
ENSG00000163291_AA,Poisson+F,0.128
ENSG00000129467_AA,JTT+F+G,0.541
ENSG00000197415_AA,JTT+F,0.998
ENSG00000123500_AA,FLU+F,1.238
ENSG00000125384_AA,FLU+F+G,1.518
ENSG00000203797_AA,Poisson+F+G,1.756
ENSG00000163781_AA,WAG+F,1.064
ENSG00000184402_AA,LG+F+G,0.831
ENSG00000124608_AA,Poisson+F+G,1.228
ENSG00000178188_AA,WAG+F+G,0.557
ENSG00000169299_AA,FLU+F+G,0.819
ENSG00000248592_AA,WAG+F+G,0.340
ENSG00000156869_AA,Poisson+F,1.748
ENSG00000139531_AA,WAG+F+G,1.219
ENSG00000186998_AA,LG+F+G,1.278
ENSG00000100714_AA,Poisson+F,0.693
ENSG00000145191_AA,WAG+F,0.684
ENSG00000111057_AA,WAG+F+G,1.416
ENSG00000151093_AA,WAG+F,0.842
ENSG00000155666_AA,FLU+F,1.623
ENSG00000077232_AA,FLU+F,0.629
ENSG00000157600_AA,LG+F+G,0.267
ENSG00000152580_AA,Poisson+F,2.162
ENSG00000150967_AA,WAG+F,0.574
ENSG00000162624_AA,FLU+F,0.160
ENSG00000167925_AA,WAG+F,1.799
ENSG00000150593_AA,WAG+F,0.240
ENSG00000141002_AA,LG+F+G,1.049
ENSG00000137809_AA,FLU+F,0.670
ENSG00000168060_AA,FLU+F,1.410
ENSG00000178252_AA,JTT+F+G,0.898
ENSG00000177888_AA,JTT+F,0.424
ENSG00000163092_AA,Poisson+F,1.771
ENSG00000145391_AA,JTT+F,0.294
ENSG00000155640_AA,FLU+F+G,2.471
ENSG00000089916_AA,FLU+F,0.549
ENSG00000038358_AA,JTT+F,0.334
ENSG00000125869_AA,FLU+F+G,0.653
ENSG00000090661_AA,FLU+F+G,2.776
ENSG00000148218_AA,LG+F+G,0.585
ENSG00000110148_AA,JTT+F,0.652
ENSG00000137414_AA,FLU+F+G,1.609
ENSG00000111875_AA,JTT+F+G,0.040
ENSG00000198478_AA,Poisson+F,0.444
ENSG00000060140_AA,LG+F+G,1.675
ENSG00000116774_AA,LG+F+G,0.472
ENSG00000177125_AA,WAG+F+G,0.311
ENSG00000262217_AA,WAG+F,1.025
ENSG00000173486_AA,WAG+F,0.250
ENSG00000120053_AA,FLU+F+G,0.749
ENSG00000086061_AA,JTT+F+G,0.300
ENSG00000198554_AA,JTT+F,1.079
ENSG00000119535_AA,Poisson+F+G,2.174
ENSG00000115364_AA,WAG+F+G,1.452
ENSG00000174529_AA,LG+F+G,2.114
ENSG00000103363_AA,Poisson+F,0.333
ENSG00000165490_AA,Poisson+F,2.826
ENSG00000204316_AA,Poisson+F+G,1.080
ENSG00000166454_AA,LG+F,1.184
ENSG00000102048_AA,LG+F,1.829
ENSG00000073921_AA,Poisson+F,0.144
ENSG00000258555_AA,FLU+F,0.411
ENSG00000140553_AA,FLU+F+G,0.583
ENSG00000235754_AA,Poisson+F+G,1.156
ENSG00000085978_AA,Poisson+F+G,0.441
ENSG00000112902_AA,FLU+F,0.467
ENSG00000261258_AA,WAG+F+G,0.746
ENSG00000173391_AA,JTT+F+G,2.583
ENSG00000122707_AA,FLU+F+G,0.517
ENSG00000021355_AA,WAG+F,1.884
ENSG00000135537_AA,LG+F,0.725
ENSG00000162236_AA,WAG+F+G,0.286
ENSG00000134516_AA,JTT+F,0.351
ENSG00000163697_AA,Poisson+F,0.475
ENSG00000171462_AA,JTT+F,0.665
ENSG00000100077_AA,WAG+F+G,0.435
ENSG00000126456_AA,Poisson+F,1.846
ENSG00000101349_AA,JTT+F+G,0.464
ENSG00000170162_AA,JTT+F,0.537
ENSG00000179630_AA,LG+F,1.352
ENSG00000095015_AA,FLU+F,0.494
ENSG00000111653_AA,LG+F,0.053
ENSG00000137075_AA,Poisson+F+G,0.101
ENSG00000113716_AA,WAG+F+G,0.819
ENSG00000099953_AA,FLU+F+G,1.217
ENSG00000166024_AA,Poisson+F+G,2.281
ENSG00000174963_AA,FLU+F,0.699
ENSG00000171557_AA,WAG+F+G,1.679
ENSG00000025770_AA,Poisson+F+G,1.871
ENSG00000262924_AA,Poisson+F,0.452
ENSG00000100577_AA,Poisson+F+G,1.269
ENSG00000185482_AA,LG+F,0.330
ENSG00000143921_AA,FLU+F,1.239
ENSG00000247746_AA,FLU+F,1.631
ENSG00000089057_AA,Poisson+F,0.177
ENSG00000021300_AA,WAG+F,0.481
ENSG00000055070_AA,FLU+F+G,0.763
ENSG00000102001_AA,JTT+F,0.483
ENSG00000168530_AA,Poisson+F,0.330
ENSG00000104228_AA,FLU+F+G,1.199
ENSG00000166069_AA,FLU+F+G,2.143
ENSG00000130234_AA,JTT+F+G,1.731
ENSG00000018189_AA,FLU+F+G,0.495
ENSG00000196839_AA,LG+F,1.339
ENSG00000119242_AA,WAG+F,0.869
ENSG00000174132_AA,WAG+F,1.137
ENSG00000146285_AA,FLU+F,1.170
ENSG00000022355_AA,LG+F,0.111
ENSG00000166037_AA,LG+F+G,0.991
ENSG00000164323_AA,LG+F+G,2.041
ENSG00000148335_AA,FLU+F+G,0.782
ENSG00000166167_AA,LG+F+G,0.085
ENSG00000182179_AA,Poisson+F+G,2.207
ENSG00000106004_AA,WAG+F,0.107
ENSG00000203797_AA,WAG+F,1.614
ENSG00000075426_AA,WAG+F,0.167
ENSG00000108604_AA,WAG+F+G,0.163
ENSG00000167098_AA,FLU+F+G,1.548
ENSG00000187446_AA,Poisson+F+G,0.031
ENSG00000128595_AA,LG+F+G,0.212
ENSG00000013561_AA,LG+F,0.472
ENSG00000130713_AA,JTT+F,0.304
ENSG00000113460_AA,Poisson+F+G,0.673
ENSG00000157227_AA,JTT+F,0.326
ENSG00000019549_AA,LG+F+G,0.269
ENSG00000172375_AA,JTT+F+G,0.675
ENSG00000175893_AA,WAG+F,0.180
ENSG00000163625_AA,LG+F,0.234
ENSG00000107551_AA,WAG+F,0.937
ENSG00000007545_AA,WAG+F,0.938
ENSG00000131013_AA,WAG+F,0.231
ENSG00000135299_AA,LG+F+G,0.808
ENSG00000179331_AA,WAG+F+G,0.177
ENSG00000215883_AA,Poisson+F,1.237
ENSG00000143125_AA,WAG+F,1.573
ENSG00000140548_AA,LG+F,0.384
ENSG00000125257_AA,LG+F+G,1.234
ENSG00000042088_AA,Poisson+F+G,1.273
ENSG00000174332_AA,JTT+F,0.988
ENSG00000119042_AA,JTT+F,0.083
ENSG00000184209_AA,WAG+F,0.567
ENSG00000107566_AA,JTT+F+G,0.341
ENSG00000176871_AA,WAG+F+G,0.275
ENSG00000100312_AA,Poisson+F,1.799
ENSG00000168283_AA,JTT+F+G,0.106
ENSG00000089154_AA,Poisson+F+G,0.331
ENSG00000112306_AA,JTT+F,0.200
ENSG00000165732_AA,JTT+F+G,0.993
ENSG00000168710_AA,WAG+F+G,0.018
ENSG00000139651_AA,LG+F,0.183
ENSG00000170802_AA,WAG+F+G,0.669
ENSG00000118855_AA,FLU+F+G,1.248
ENSG00000165972_AA,Poisson+F+G,1.868
ENSG00000111339_AA,JTT+F,2.529
ENSG00000118939_AA,WAG+F+G,0.154
ENSG00000175556_AA,LG+F,1.060
ENSG00000163754_AA,JTT+F+G,0.978
ENSG00000033627_AA,WAG+F+G,0.245
ENSG00000143850_AA,LG+F+G,0.725
ENSG00000186943_AA,FLU+F+G,1.714
ENSG00000052723_AA,Poisson+F,0.317
ENSG00000111799_AA,JTT+F+G,0.524
ENSG00000204764_AA,LG+F,0.363
ENSG00000254726_AA,FLU+F+G,0.208
ENSG00000144362_AA,LG+F,1.211
ENSG00000013561_AA,Poisson+F+G,0.546
ENSG00000140263_AA,WAG+F+G,1.092
ENSG00000084652_AA,Poisson+F+G,0.606
ENSG00000116147_AA,JTT+F+G,0.584
ENSG00000174306_AA,JTT+F+G,1.189
ENSG00000031698_AA,LG+F,0.450
ENSG00000141040_AA,FLU+F,0.812
ENSG00000135473_AA,Poisson+F+G,0.207
ENSG00000106992_AA,LG+F,0.452
ENSG00000138468_AA,JTT+F,1.386
ENSG00000116809_AA,FLU+F+G,0.586
ENSG00000205426_AA,LG+F,0.863
ENSG00000145020_AA,LG+F,0.964
ENSG00000183862_AA,FLU+F,0.448
ENSG00000175985_AA,Poisson+F,0.328
ENSG00000043039_AA,JTT+F+G,0.919
ENSG00000176658_AA,JTT+F,0.280
ENSG00000096080_AA,FLU+F,1.324
ENSG00000139168_AA,JTT+F,0.344
ENSG00000139767_AA,FLU+F,0.835
ENSG00000101294_AA,WAG+F,0.249
ENSG00000076043_AA,FLU+F,0.211
ENSG00000179912_AA,WAG+F,0.324
ENSG00000104413_AA,LG+F+G,0.242
ENSG00000229802_AA,FLU+F,0.681
ENSG00000146085_AA,LG+F,0.411
ENSG00000110063_AA,FLU+F,1.000
ENSG00000132423_AA,FLU+F,1.468
ENSG00000198218_AA,LG+F,0.079
ENSG00000038274_AA,Poisson+F+G,0.420
ENSG00000128590_AA,WAG+F,0.376
ENSG00000170035_AA,JTT+F+G,0.172
ENSG00000166439_AA,Poisson+F,1.186
ENSG00000162396_AA,LG+F+G,1.346
ENSG00000182533_AA,WAG+F,0.300
ENSG00000148680_AA,LG+F+G,0.855
ENSG00000105397_AA,LG+F,1.176
ENSG00000196431_AA,WAG+F,0.540
ENSG00000110693_AA,JTT+F,0.156
ENSG00000128699_AA,LG+F+G,0.137
ENSG00000150048_AA,JTT+F,1.756
ENSG00000196177_AA,Poisson+F,1.433
ENSG00000166483_AA,JTT+F+G,0.561
ENSG00000166407_AA,Poisson+F,0.086
ENSG00000198874_AA,FLU+F,1.292
ENSG00000108424_AA,Poisson+F,0.036
ENSG00000165689_AA,Poisson+F+G,1.576
ENSG00000139197_AA,JTT+F,0.308
ENSG00000099194_AA,FLU+F,1.184
ENSG00000181016_AA,Poisson+F+G,2.053
ENSG00000149090_AA,LG+F,0.746
ENSG00000033122_AA,Poisson+F+G,0.306
ENSG00000086475_AA,JTT+F+G,0.433
ENSG00000169967_AA,Poisson+F+G,0.241
ENSG00000170469_AA,LG+F+G,1.185
ENSG00000263074_AA,FLU+F+G,1.434
ENSG00000100079_AA,LG+F,2.170
ENSG00000214655_AA,WAG+F,0.162
ENSG00000165959_AA,WAG+F+G,1.842
ENSG00000241878_AA,WAG+F,0.606
ENSG00000095139_AA,Poisson+F+G,0.238
ENSG00000143537_AA,Poisson+F,1.408
ENSG00000197265_AA,JTT+F+G,0.249
ENSG00000075539_AA,FLU+F+G,0.338
ENSG00000092969_AA,LG+F+G,0.226
ENSG00000250021_AA,JTT+F,0.785
ENSG00000143322_AA,Poisson+F+G,0.389
ENSG00000198821_AA,FLU+F,1.296
ENSG00000106004_AA,WAG+F+G,0.111
ENSG00000164329_AA,FLU+F+G,0.490
ENSG00000085871_AA,LG+F,1.825
ENSG00000054118_AA,Poisson+F+G,0.380
ENSG00000157833_AA,LG+F+G,0.725
ENSG00000100364_AA,FLU+F,0.377
ENSG00000176853_AA,WAG+F,0.414
ENSG00000087088_AA,JTT+F,0.562
ENSG00000188177_AA,JTT+F,1.276
ENSG00000116288_AA,WAG+F+G,0.662
ENSG00000110768_AA,JTT+F+G,0.214
ENSG00000205678_AA,LG+F+G,1.379
ENSG00000147256_AA,LG+F+G,1.033
ENSG00000146535_AA,FLU+F+G,0.662
ENSG00000145012_AA,LG+F+G,0.805
ENSG00000148690_AA,Poisson+F,0.722
ENSG00000262599_AA,WAG+F,0.226
ENSG00000163472_AA,Poisson+F,1.048
ENSG00000129460_AA,FLU+F,0.605
ENSG00000151748_AA,WAG+F,0.338
ENSG00000015133_AA,LG+F,1.168
ENSG00000171135_AA,LG+F,0.177
ENSG00000242732_AA,FLU+F,1.271
ENSG00000164935_AA,LG+F+G,2.214
ENSG00000138892_AA,Poisson+F,1.468
ENSG00000146955_AA,FLU+F,0.893
ENSG00000112029_AA,JTT+F+G,1.963
ENSG00000113302_AA,WAG+F+G,1.732
ENSG00000160714_AA,WAG+F,0.112
ENSG00000177468_AA,Poisson+F,0.200
ENSG00000156256_AA,WAG+F,0.797
ENSG00000160716_AA,LG+F+G,1.290
ENSG00000010803_AA,FLU+F+G,0.505
ENSG00000139880_AA,WAG+F+G,0.451
ENSG00000112419_AA,Poisson+F+G,1.112
ENSG00000264654_AA,JTT+F+G,1.273
ENSG00000037749_AA,WAG+F+G,0.955
ENSG00000131467_AA,FLU+F+G,0.033
ENSG00000171475_AA,Poisson+F+G,0.511
ENSG00000187325_AA,Poisson+F,0.484
ENSG00000006634_AA,WAG+F+G,1.794
ENSG00000196584_AA,LG+F+G,1.733
ENSG00000185278_AA,JTT+F,0.262
ENSG00000197496_AA,Poisson+F+G,1.763
ENSG00000157703_AA,WAG+F,0.726
ENSG00000160741_AA,WAG+F,0.734
ENSG00000135374_AA,LG+F+G,0.530
ENSG00000175309_AA,FLU+F+G,0.914
ENSG00000123154_AA,JTT+F+G,0.581
ENSG00000147799_AA,FLU+F+G,0.869
ENSG00000257365_AA,FLU+F,0.279
ENSG00000188069_AA,LG+F,1.631
ENSG00000145730_AA,Poisson+F,0.710
ENSG00000129170_AA,LG+F,0.161
ENSG00000168434_AA,FLU+F+G,0.653
ENSG00000124160_AA,JTT+F,0.394
ENSG00000165185_AA,FLU+F+G,0.294
ENSG00000112972_AA,FLU+F+G,0.378
ENSG00000109445_AA,LG+F+G,0.468
ENSG00000135638_AA,WAG+F+G,0.260
ENSG00000185883_AA,FLU+F,0.548
ENSG00000249884_AA,LG+F+G,0.148
ENSG00000144891_AA,Poisson+F,0.459
ENSG00000213694_AA,WAG+F+G,1.124
ENSG00000168421_AA,FLU+F+G,0.363
ENSG00000146151_AA,WAG+F,0.573
ENSG00000119938_AA,WAG+F,0.774
ENSG00000165621_AA,Poisson+F+G,1.117
ENSG00000104808_AA,Poisson+F+G,1.610
ENSG00000165476_AA,Poisson+F,0.592
ENSG00000065491_AA,WAG+F+G,0.168
ENSG00000118496_AA,FLU+F,0.645
ENSG00000263156_AA,Poisson+F+G,0.139
ENSG00000109919_AA,WAG+F+G,0.498
ENSG00000170049_AA,FLU+F,0.484
ENSG00000152409_AA,FLU+F,0.694
ENSG00000184787_AA,JTT+F,0.121
ENSG00000093144_AA,Poisson+F,1.328
ENSG00000169129_AA,LG+F+G,1.061
ENSG00000131969_AA,JTT+F,1.511
ENSG00000164161_AA,FLU+F+G,0.419
ENSG00000117751_AA,LG+F,0.092
ENSG00000154359_AA,Poisson+F,0.607
ENSG00000147604_AA,JTT+F,0.427
ENSG00000010282_AA,WAG+F+G,0.705
ENSG00000165244_AA,JTT+F,0.370
ENSG00000183580_AA,LG+F,0.270
ENSG00000116478_AA,LG+F+G,0.138
ENSG00000248643_AA,Poisson+F+G,0.150
ENSG00000107829_AA,FLU+F+G,0.393
ENSG00000149573_AA,JTT+F+G,1.158
ENSG00000102984_AA,WAG+F,0.181
ENSG00000133835_AA,JTT+F+G,1.446
ENSG00000117528_AA,FLU+F,0.401
ENSG00000072415_AA,LG+F,0.190
ENSG00000047410_AA,WAG+F,0.291
ENSG00000170613_AA,JTT+F,2.164
ENSG00000204852_AA,FLU+F+G,1.946
ENSG00000185087_AA,WAG+F,1.398
ENSG00000158417_AA,JTT+F,0.433
ENSG00000163249_AA,Poisson+F,0.620
ENSG00000163832_AA,Poisson+F+G,1.399
ENSG00000153485_AA,JTT+F+G,0.399
ENSG00000126088_AA,Poisson+F,0.542
ENSG00000053747_AA,JTT+F,1.633
ENSG00000178966_AA,Poisson+F+G,1.750
ENSG00000070610_AA,JTT+F+G,0.943
ENSG00000197702_AA,FLU+F+G,0.116
ENSG00000101349_AA,WAG+F,0.423
ENSG00000176204_AA,WAG+F+G,0.282
ENSG00000266641_AA,WAG+F,0.086
ENSG00000123353_AA,FLU+F,0.329
ENSG00000105948_AA,FLU+F,0.177
ENSG00000137251_AA,FLU+F,1.078
ENSG00000104812_AA,WAG+F,0.183
ENSG00000052723_AA,FLU+F+G,0.367
ENSG00000143126_AA,FLU+F+G,0.362
ENSG00000144681_AA,WAG+F+G,0.717
ENSG00000177556_AA,Poisson+F+G,1.520
ENSG00000111913_AA,FLU+F+G,1.094
ENSG00000183111_AA,WAG+F,1.304
ENSG00000097007_AA,WAG+F,0.636
ENSG00000157617_AA,Poisson+F,1.937
ENSG00000172915_AA,JTT+F+G,0.144
ENSG00000167772_AA,FLU+F,1.240
ENSG00000172137_AA,WAG+F+G,0.235
ENSG00000134597_AA,LG+F+G,1.969
ENSG00000145332_AA,FLU+F,0.273
ENSG00000162873_AA,WAG+F,0.408
ENSG00000035403_AA,JTT+F+G,0.097
ENSG00000158859_AA,Poisson+F,0.623
ENSG00000106686_AA,Poisson+F+G,2.428
ENSG00000100246_AA,FLU+F,0.224
ENSG00000133805_AA,WAG+F,0.420
ENSG00000137204_AA,FLU+F,1.395
ENSG00000057657_AA,JTT+F+G,0.806
ENSG00000141699_AA,JTT+F+G,0.648
ENSG00000262062_AA,LG+F,1.445
ENSG00000166272_AA,FLU+F,0.745
ENSG00000072364_AA,FLU+F,0.321
ENSG00000139405_AA,Poisson+F+G,2.568
ENSG00000165409_AA,FLU+F+G,0.897
ENSG00000119771_AA,Poisson+F,0.166
ENSG00000138769_AA,FLU+F+G,1.206
ENSG00000077312_AA,Poisson+F,0.109
ENSG00000107731_AA,WAG+F+G,0.601
ENSG00000177752_AA,Poisson+F,1.286
ENSG00000168944_AA,LG+F+G,0.699
ENSG00000166889_AA,JTT+F,0.335
ENSG00000185231_AA,JTT+F+G,1.290
ENSG00000114867_AA,JTT+F+G,0.557
ENSG00000121644_AA,Poisson+F+G,0.379
ENSG00000132406_AA,FLU+F+G,1.705
ENSG00000170615_AA,Poisson+F+G,0.490
ENSG00000074219_AA,FLU+F+G,0.227
ENSG00000168096_AA,JTT+F,0.830
ENSG00000139263_AA,LG+F,0.663
ENSG00000175426_AA,JTT+F+G,0.625
ENSG00000260324_AA,WAG+F+G,2.203
ENSG00000139437_AA,Poisson+F,1.366
ENSG00000141556_AA,WAG+F+G,1.536
ENSG00000163702_AA,Poisson+F+G,1.628
ENSG00000106144_AA,Poisson+F+G,0.928
ENSG00000144035_AA,LG+F+G,3.664
ENSG00000131446_AA,Poisson+F+G,0.692
ENSG00000152767_AA,LG+F+G,0.554
ENSG00000126456_AA,FLU+F,1.915
ENSG00000014641_AA,Poisson+F+G,0.764
ENSG00000126259_AA,JTT+F,0.995
ENSG00000100842_AA,JTT+F,1.139
ENSG00000075391_AA,WAG+F+G,0.187
ENSG00000151834_AA,JTT+F,0.127
ENSG00000182054_AA,Poisson+F,0.326
ENSG00000232367_AA,JTT+F,1.961
ENSG00000145936_AA,JTT+F,1.006
ENSG00000100220_AA,JTT+F+G,0.059
ENSG00000185087_AA,FLU+F+G,1.878
ENSG00000176890_AA,FLU+F+G,1.163
ENSG00000009830_AA,LG+F,0.717
ENSG00000167182_AA,JTT+F,0.335
ENSG00000115896_AA,JTT+F+G,0.456
ENSG00000105011_AA,LG+F+G,0.755
ENSG00000143036_AA,Poisson+F,1.449
ENSG00000104419_AA,WAG+F,0.320
ENSG00000139645_AA,FLU+F,0.056
ENSG00000105855_AA,LG+F,0.765
ENSG00000168269_AA,WAG+F,1.027
ENSG00000143390_AA,JTT+F+G,1.161
ENSG00000112706_AA,FLU+F+G,2.444
ENSG00000079101_AA,LG+F,2.592
ENSG00000263344_AA,JTT+F,0.298
ENSG00000163378_AA,JTT+F,0.885
ENSG00000167100_AA,FLU+F+G,0.440
ENSG00000166347_AA,JTT+F+G,1.444
ENSG00000141738_AA,JTT+F,0.636
ENSG00000011478_AA,LG+F+G,0.973
ENSG00000177294_AA,Poisson+F+G,1.055
ENSG00000104738_AA,Poisson+F+G,0.903
ENSG00000166106_AA,Poisson+F,0.611
ENSG00000134940_AA,Poisson+F+G,2.385
ENSG00000178922_AA,Poisson+F,0.882
ENSG00000108107_AA,LG+F,0.648
ENSG00000174226_AA,LG+F,1.659
ENSG00000184347_AA,WAG+F+G,0.479
ENSG00000158560_AA,JTT+F,0.129
ENSG00000135090_AA,FLU+F+G,0.257
ENSG00000142867_AA,FLU+F+G,0.560
ENSG00000115904_AA,WAG+F+G,0.112
ENSG00000134597_AA,Poisson+F,1.773
ENSG00000106809_AA,JTT+F,0.851
ENSG00000073111_AA,Poisson+F+G,0.370
ENSG00000109743_AA,WAG+F,1.711
ENSG00000143633_AA,Poisson+F,1.862
ENSG00000089154_AA,JTT+F+G,0.322
ENSG00000148498_AA,WAG+F,0.519
ENSG00000147573_AA,WAG+F,0.781
ENSG00000060688_AA,WAG+F,0.169
ENSG00000205629_AA,JTT+F+G,1.072
ENSG00000065989_AA,FLU+F,0.548
ENSG00000136404_AA,WAG+F+G,0.572
ENSG00000117298_AA,Poisson+F,0.396
ENSG00000103021_AA,LG+F,1.698
ENSG00000154645_AA,WAG+F+G,0.572
ENSG00000136856_AA,Poisson+F+G,1.339
ENSG00000091664_AA,WAG+F+G,0.144
ENSG00000067082_AA,LG+F+G,0.516
ENSG00000013364_AA,JTT+F+G,0.864
ENSG00000077147_AA,Poisson+F+G,0.076
ENSG00000103152_AA,WAG+F,1.279
ENSG00000213699_AA,FLU+F,0.595
ENSG00000071082_AA,LG+F,0.191
ENSG00000115084_AA,LG+F,0.387
ENSG00000164466_AA,WAG+F,0.487
ENSG00000118245_AA,Poisson+F+G,0.927
ENSG00000165912_AA,LG+F+G,0.474
ENSG00000256500_AA,JTT+F+G,0.501
ENSG00000147526_AA,WAG+F,1.384
ENSG00000102452_AA,WAG+F,0.080
ENSG00000105085_AA,Poisson+F,0.835
ENSG00000184220_AA,Poisson+F+G,1.073
ENSG00000088992_AA,WAG+F+G,0.636
ENSG00000101966_AA,LG+F,1.108
ENSG00000131100_AA,JTT+F+G,0.370
ENSG00000198400_AA,LG+F+G,1.056
ENSG00000007923_AA,JTT+F+G,0.211
ENSG00000257365_AA,LG+F+G,0.307
ENSG00000074590_AA,Poisson+F+G,0.500
ENSG00000108523_AA,Poisson+F,0.851
ENSG00000143776_AA,WAG+F,0.261
ENSG00000107758_AA,FLU+F,0.047
ENSG00000130340_AA,WAG+F,0.452
ENSG00000166295_AA,Poisson+F+G,0.159
ENSG00000163935_AA,JTT+F+G,0.523
ENSG00000144713_AA,JTT+F+G,0.031
ENSG00000261750_AA,FLU+F,0.019
ENSG00000092871_AA,WAG+F+G,0.844
ENSG00000065923_AA,FLU+F,0.245
ENSG00000134061_AA,FLU+F+G,2.320
ENSG00000188612_AA,WAG+F+G,0.588
ENSG00000006555_AA,Poisson+F+G,1.029
ENSG00000182568_AA,WAG+F+G,0.214
ENSG00000042062_AA,JTT+F,1.407
ENSG00000101343_AA,WAG+F+G,0.458
ENSG00000120885_AA,JTT+F+G,2.125
ENSG00000138606_AA,Poisson+F+G,0.828
ENSG00000115970_AA,Poisson+F,1.249
ENSG00000169905_AA,LG+F,2.144
ENSG00000116668_AA,FLU+F+G,2.178
ENSG00000129625_AA,WAG+F+G,0.827
ENSG00000129749_AA,FLU+F+G,0.792
ENSG00000116704_AA,WAG+F+G,0.313
ENSG00000124217_AA,WAG+F,0.964
ENSG00000174429_AA,FLU+F+G,1.735
ENSG00000264082_AA,LG+F+G,0.172
ENSG00000080815_AA,JTT+F,0.426
ENSG00000107485_AA,Poisson+F+G,0.313
ENSG00000140279_AA,LG+F+G,1.309
ENSG00000171860_AA,FLU+F,2.531
ENSG00000143379_AA,FLU+F,0.394
ENSG00000119411_AA,WAG+F,1.067
ENSG00000146453_AA,JTT+F+G,1.024
ENSG00000141298_AA,JTT+F+G,1.254
ENSG00000136485_AA,WAG+F,0.006
ENSG00000155744_AA,FLU+F,0.321
ENSG00000147614_AA,FLU+F+G,0.710
ENSG00000205060_AA,JTT+F+G,0.563
ENSG00000001167_AA,WAG+F+G,0.036
ENSG00000141646_AA,FLU+F,0.047
ENSG00000135100_AA,Poisson+F+G,0.440
ENSG00000137944_AA,WAG+F+G,1.207
ENSG00000105668_AA,WAG+F,0.795
ENSG00000169018_AA,WAG+F,0.052
ENSG00000099804_AA,LG+F,0.332
ENSG00000104368_AA,WAG+F,1.445
ENSG00000131504_AA,Poisson+F,0.543
ENSG00000110777_AA,WAG+F+G,0.483
ENSG00000173905_AA,WAG+F,1.092
ENSG00000162706_AA,FLU+F,0.369
ENSG00000148572_AA,Poisson+F,0.850
ENSG00000147601_AA,FLU+F+G,2.518
ENSG00000137106_AA,Poisson+F,1.062
ENSG00000104228_AA,Poisson+F+G,1.027
ENSG00000165392_AA,Poisson+F,1.944
ENSG00000004948_AA,WAG+F+G,1.880
ENSG00000165164_AA,WAG+F+G,2.763
ENSG00000128683_AA,Poisson+F,0.229
ENSG00000234846_AA,FLU+F+G,1.241
ENSG00000107249_AA,FLU+F+G,0.962
ENSG00000151014_AA,JTT+F+G,0.415
ENSG00000140749_AA,WAG+F,2.388
ENSG00000121766_AA,FLU+F+G,0.544
ENSG00000088298_AA,LG+F+G,0.434
ENSG00000010671_AA,FLU+F,0.150
ENSG00000197969_AA,JTT+F,1.035
ENSG00000129317_AA,Poisson+F+G,1.716
ENSG00000136824_AA,WAG+F,0.476
ENSG00000129696_AA,WAG+F,1.739
ENSG00000162753_AA,FLU+F,2.110
ENSG00000166908_AA,FLU+F,0.257
ENSG00000198133_AA,LG+F,0.274
ENSG00000139874_AA,FLU+F+G,0.174
ENSG00000088833_AA,LG+F+G,0.395
ENSG00000115590_AA,WAG+F,2.337
ENSG00000122787_AA,JTT+F,1.341
ENSG00000134571_AA,Poisson+F,0.713
ENSG00000180628_AA,WAG+F+G,0.136
ENSG00000059758_AA,Poisson+F,0.054
ENSG00000116194_AA,Poisson+F+G,0.547
ENSG00000169218_AA,JTT+F,0.790
ENSG00000198856_AA,FLU+F+G,0.616
ENSG00000159784_AA,LG+F+G,0.342
ENSG00000099337_AA,WAG+F,1.365
ENSG00000137575_AA,FLU+F,0.570
ENSG00000264403_AA,WAG+F+G,0.089
ENSG00000078804_AA,Poisson+F+G,0.832
ENSG00000113140_AA,JTT+F+G,0.338
ENSG00000002745_AA,JTT+F+G,0.523
ENSG00000072415_AA,FLU+F,0.191
ENSG00000166503_AA,FLU+F,0.194
ENSG00000263290_AA,FLU+F,0.498
ENSG00000100028_AA,Poisson+F,0.000
ENSG00000166159_AA,WAG+F,0.600
ENSG00000132680_AA,WAG+F,0.212
ENSG00000112312_AA,FLU+F+G,2.350
ENSG00000113369_AA,Poisson+F+G,0.169
ENSG00000165490_AA,LG+F+G,3.232
ENSG00000132821_AA,JTT+F,0.331
ENSG00000158435_AA,FLU+F+G,0.276
ENSG00000129226_AA,LG+F+G,2.145
ENSG00000005483_AA,JTT+F,0.573
ENSG00000122966_AA,FLU+F+G,0.243
ENSG00000136197_AA,JTT+F+G,0.662
ENSG00000101638_AA,JTT+F,0.420
ENSG00000111961_AA,JTT+F,0.714
ENSG00000184863_AA,Poisson+F+G,0.838
ENSG00000100138_AA,WAG+F,0.016
ENSG00000176928_AA,LG+F,0.889
ENSG00000152804_AA,LG+F+G,0.525
ENSG00000152954_AA,LG+F+G,0.858
ENSG00000145416_AA,FLU+F,1.219
ENSG00000153391_AA,Poisson+F+G,0.644
ENSG00000204084_AA,JTT+F+G,1.120
ENSG00000117266_AA,JTT+F+G,0.615
ENSG00000122122_AA,FLU+F,0.505
ENSG00000115602_AA,LG+F,2.558
ENSG00000111786_AA,WAG+F+G,0.495
ENSG00000101438_AA,WAG+F,0.085
