name,model,tree_length
1NSJ_A,Poisson+F,93.440
1RBN_A,JTT+F+G,33.914
1CVR_A,FLU+F+G,8.819
1TLP_E,Poisson+F+G,13.588
1QH5_A,LG+F+G,77.473
1GE7_A,Poisson+F+G,23.275
1EC9_A,WAG+F+G,56.925
1P4N_A,LG+F+G,48.830
1PS9_A,LG+F+G,64.090
1NLU_A,JTT+F+G,24.952
1A4S_A,WAG+F,52.447
1G8O_A,FLU+F+G,93.624
1FF3_A,Poisson+F+G,56.686
1AQ0_A,WAG+F+G,66.657
1HV9_A,FLU+F,64.551
1LXA_A,JTT+F,61.412
1JKM_A,FLU+F,121.187
1BXR_B,LG+F+G,75.163
1RQL_A,FLU+F+G,129.617
1BVZ_A,LG+F+G,102.405
1DAE_A,WAG+F+G,69.166
1KC7_A,Poisson+F+G,62.289
1HKA_A,Poisson+F,66.101
1H3I_A,JTT+F,21.026
1AGM_A,JTT+F+G,87.926
1JHF_A,JTT+F+G,82.298
1L1R_A,FLU+F+G,96.061
13PK_A,Poisson+F+G,54.224
1E3V_A,JTT+F+G,69.487
1R1J_A,Poisson+F+G,72.520
1GAL_A,LG+F+G,128.722
1AKO_A,Poisson+F+G,60.277
1R4Z_A,WAG+F+G,13.080
1SES_B,LG+F+G,90.936
1BXR_B,JTT+F+G,83.914
1E2T_A,Poisson+F+G,77.027
1BS4_A,FLU+F,60.978
2TS1_A,FLU+F+G,3.346
1OK4_A,Poisson+F+G,72.126
1EI5_A,Poisson+F,34.961
1DGK_N,WAG+F+G,70.022
1BQC_A,JTT+F,26.333
1MHT_A,JTT+F,94.574
1D1Q_A,LG+F+G,111.458
1RU4_A,WAG+F+G,85.713
1MUG_A,Poisson+F+G,98.469
1C4Z_A,LG+F,14.761
1FIQ_C,JTT+F,5.010
1IDT_A,Poisson+F,73.120
1J09_A,Poisson+F+G,67.281
1XA8_A,LG+F+G,59.991
1DBF_A,JTT+F+G,119.146
1UQT_A,Poisson+F,69.840
1FPS_A,WAG+F,60.435
1MPY_A,LG+F+G,89.806
1DO8_A,Poisson+F+G,107.337
2BBK_L,FLU+F,2.593
1K4L_A,JTT+F,57.939
1OE8_A,WAG+F,98.536
1JKM_A,Poisson+F+G,101.037
1Y9M_A,Poisson+F,92.130
1EEJ_A,Poisson+F+G,67.454
2PGD_A,JTT+F+G,62.593
1C82_A,FLU+F,24.553
1D6O_A,LG+F,53.519
1AGM_A,WAG+F,61.158
1TLP_E,WAG+F+G,15.002
1BWL_A,WAG+F,89.611
1PNL_B,FLU+F+G,12.630
1DE6_A,JTT+F,55.673
1I8T_A,WAG+F,55.991
1GSA_A,JTT+F+G,77.901
1B5D_A,Poisson+F+G,9.882
1C2T_A,WAG+F,64.427
1CVR_A,JTT+F,1.983
1UAE_A,JTT+F,51.050
1NSF_A,WAG+F+G,5.670
1STD_A,JTT+F,39.130
1UAS_A,Poisson+F,56.194
1AT1_A,FLU+F,68.333
1CEL_A,Poisson+F,68.451
1DHF_A,WAG+F+G,123.397
1BQC_A,LG+F+G,45.999
2HDH_A,FLU+F+G,114.934
1A4L_A,JTT+F+G,166.775
1ABR_A,JTT+F+G,39.394
1ODT_C,JTT+F,79.455
1DPG_A,WAG+F,67.058
1X7D_A,Poisson+F,63.359
1D4A_A,JTT+F,64.731
1GTP_A,JTT+F+G,80.070
1AUG_A,WAG+F,70.875
1J09_A,FLU+F,81.649
1NVT_A,FLU+F+G,126.219
1GT7_A,WAG+F+G,81.312
1HTO_A,WAG+F+G,55.175
3PVA_A,FLU+F+G,150.218
1D6O_A,LG+F+G,77.472
1QBA_A,Poisson+F+G,86.593
1SZD_A,FLU+F,43.276
1L1D_A,WAG+F,56.535
1PYM_A,Poisson+F+G,95.942
7ATJ_A,WAG+F+G,111.133
1BHG_A,FLU+F,85.747
1SML_A,Poisson+F+G,86.287
1GIM_A,WAG+F+G,53.879
1D1Q_A,FLU+F,100.708
1IPH_A,WAG+F+G,82.091
1J2U_A,Poisson+F,95.430
1RHC_A,FLU+F+G,98.590
2AYH_A,LG+F,45.742
1IG8_A,WAG+F+G,76.620
1ROZ_A,Poisson+F+G,87.988
1OYG_A,LG+F+G,26.396
1DJ0_A,Poisson+F,63.193
1OS7_A,LG+F+G,85.032
1H7O_A,FLU+F+G,88.562
1DIO_A,Poisson+F,15.929
1URO_A,WAG+F+G,63.729
1EZ2_A,WAG+F,73.300
1SZD_A,LG+F+G,49.443
1JMS_A,WAG+F+G,23.834
1P5D_X,FLU+F,61.471
1BWP_A,JTT+F,80.633
1HPM_A,FLU+F,2.061
1J79_A,FLU+F,59.870
1OH9_A,FLU+F,97.003
1AUO_A,JTT+F+G,90.799
1H2R_L,WAG+F+G,61.375
1DBF_A,LG+F+G,100.202
1KNP_A,WAG+F,51.388
2NMT_A,JTT+F+G,115.982
1PYL_A,LG+F,9.460
1FR8_A,FLU+F,31.961
1B8F_A,WAG+F,57.246
1QAZ_A,JTT+F,18.868
1DNP_A,WAG+F+G,71.723
1I6P_A,JTT+F+G,80.512
1EVY_A,JTT+F,90.403
1U3F_A,Poisson+F+G,48.297
1GT7_A,Poisson+F,63.148
1BD3_A,LG+F,55.453
1HY3_A,JTT+F+G,65.803
1U3F_A,JTT+F+G,57.121
1HQC_A,JTT+F,55.561
1NLU_A,WAG+F+G,22.185
1KZH_A,FLU+F,58.455
1JOA_A,Poisson+F,68.260
1AX4_A,LG+F+G,79.697
1YVE_I,FLU+F+G,96.521
1A69_A,WAG+F,56.161
1DL5_A,FLU+F,32.240
1EC9_A,JTT+F+G,61.631
1BD3_A,FLU+F,60.818
1SZJ_G,JTT+F,37.682
1AX4_A,FLU+F+G,112.277
1RBN_A,WAG+F+G,34.133
1EZ1_A,FLU+F+G,84.781
1FQ0_A,FLU+F+G,80.769
1PA9_A,WAG+F+G,8.995
1BFD_A,JTT+F,83.203
1ASY_B,JTT+F+G,79.637
1IM5_A,FLU+F+G,130.207
1DOD_A,LG+F,53.097
2ACY_A,JTT+F+G,83.193
1P4N_A,FLU+F+G,56.160
1KYW_A,Poisson+F+G,67.821
1H19_A,JTT+F+G,100.282
1E1A_A,WAG+F,8.031
1XA8_A,JTT+F,47.209
2CPO_A,JTT+F+G,41.831
1EUG_A,JTT+F,62.774
1DGS_A,JTT+F+G,83.250
1B73_A,JTT+F,93.686
1SMN_A,JTT+F+G,91.246
1LXA_A,Poisson+F+G,60.569
1GIM_A,LG+F,51.990
1B5D_A,FLU+F,6.825
1ZE1_A,JTT+F,114.473
1AK0_A,LG+F+G,106.558
1DJL_A,Poisson+F,1.217
1QJE_A,Poisson+F+G,42.836
1TDE_A,WAG+F,38.299
1DGK_N,JTT+F+G,71.988
1CL1_A,JTT+F,64.065
1QWN_A,JTT+F,73.336
1L7N_A,FLU+F+G,74.875
1RU4_A,JTT+F+G,85.555
1JH6_A,WAG+F,27.543
1XA8_A,Poisson+F,45.009
1NDI_A,Poisson+F,71.703
1AST_A,FLU+F+G,77.485
1M9C_A,FLU+F+G,90.460
1CEV_A,FLU+F,78.019
1R4Z_A,JTT+F+G,13.816
1B93_A,FLU+F,75.131
1BXR_B,WAG+F+G,67.196
1BBS_A,FLU+F+G,79.944
1EB6_A,LG+F,11.357
1AGM_A,WAG+F+G,92.977
1JHF_A,WAG+F+G,77.534
1EZ1_A,WAG+F,47.801
1E3V_A,WAG+F+G,62.159
1NVT_A,WAG+F,102.104
1D2R_A,Poisson+F+G,57.141
1P5D_X,FLU+F+G,86.101
1JCH_A,LG+F+G,55.355
1DAE_A,JTT+F+G,73.774
1CQQ_A,JTT+F,2.472
1QTN_A,LG+F+G,2.629
1I6P_A,LG+F+G,84.382
1DD8_A,FLU+F,48.445
1CDG_A,WAG+F,63.064
1QFE_A,WAG+F,106.070
1MHY_D,JTT+F,9.212
1DFO_A,JTT+F,43.016
1CF2_O,Poisson+F+G,71.456
1AQ0_A,JTT+F+G,73.878
2TPS_A,Poisson+F+G,104.217
1SES_B,FLU+F,79.669
1HTO_A,JTT+F+G,59.800
1GT7_A,JTT+F+G,88.786
1PMA_B,LG+F,84.007
1GTP_A,WAG+F+G,73.393
1DHF_A,LG+F+G,132.046
1KFU_L,FLU+F,41.677
1PS9_A,WAG+F,50.006
1EZ1_A,Poisson+F,46.247
1BT1_A,LG+F+G,26.839
1ABR_A,WAG+F+G,35.447
1CI8_A,LG+F,93.327
1A4L_A,WAG+F+G,154.841
1KYW_A,WAG+F,70.013
2TS1_A,LG+F,2.257
1GPA_A,WAG+F,62.115
1LBA_A,Poisson+F+G,80.962
1RK2_A,LG+F+G,105.691
1QFE_A,Poisson+F,97.776
1NSF_A,JTT+F+G,5.995
1FGH_A,JTT+F,41.017
1DHF_A,JTT+F+G,136.949
1RDD_A,Poisson+F+G,73.946
4KBP_A,FLU+F+G,116.370
1JMS_A,Poisson+F+G,20.243
1UAM_A,FLU+F+G,105.526
1QV0_A,Poisson+F,1.523
1GSA_A,Poisson+F,56.544
1ORD_A,JTT+F,62.364
1GSA_A,WAG+F+G,69.330
5COX_A,WAG+F,33.952
1F2D_A,Poisson+F,53.598
1TLP_E,JTT+F+G,16.420
1S95_A,Poisson+F,15.777
1HPL_A,WAG+F,64.738
1NBA_A,LG+F+G,119.001
1HFE_L,FLU+F+G,36.761
1BU7_A,LG+F,27.369
2PGD_A,WAG+F+G,53.859
1HQC_A,LG+F+G,95.516
1RQL_A,Poisson+F+G,87.855
1DBF_A,WAG+F+G,113.897
1DNP_A,JTT+F+G,73.310
1I6P_A,WAG+F+G,69.707
1HY3_A,WAG+F+G,69.158
1BXR_B,Poisson+F+G,63.824
1KRA_C,FLU+F,38.638
1U3F_A,WAG+F+G,50.291
2HDH_A,LG+F,67.016
1AUO_A,WAG+F+G,77.363
1H2R_L,JTT+F+G,69.302
2NMT_A,WAG+F+G,133.499
1AK0_A,LG+F,89.084
1A8H_A,LG+F,38.864
1CA2_A,JTT+F,47.862
1SES_B,Poisson+F,67.716
1AH7_A,LG+F,5.794
1JMS_A,JTT+F+G,24.018
1NSF_A,JTT+F,5.050
1PS9_A,Poisson+F+G,56.722
1OJ4_A,LG+F+G,87.879
1YON_A,FLU+F,103.989
1OAC_A,FLU+F,85.039
1BYA_A,LG+F,65.255
1QH5_A,Poisson+F+G,72.759
1ODT_C,FLU+F+G,94.089
1F7U_A,FLU+F,83.506
1URO_A,JTT+F+G,68.186
1F8X_A,FLU+F,25.607
1IG8_A,JTT+F+G,83.752
1BP2_A,LG+F,65.241
1AFW_A,Poisson+F+G,52.161
1DO6_A,JTT+F,95.344
1CTN_A,Poisson+F+G,54.982
1BHG_A,LG+F+G,104.402
1NBF_A,LG+F+G,3.786
7ATJ_A,JTT+F+G,111.465
1A4L_A,JTT+F,84.984
1GIM_A,JTT+F+G,62.394
1MOK_A,WAG+F,6.033
1OJ4_A,FLU+F,79.270
1IPH_A,JTT+F+G,95.303
1EBF_A,Poisson+F+G,75.667
1BG0_A,JTT+F,56.747
1EYI_A,FLU+F,58.805
1F6D_A,WAG+F,58.835
1BOL_A,Poisson+F,28.813
1KC7_A,WAG+F,51.292
1APX_A,LG+F+G,63.335
2TS1_A,Poisson+F+G,2.335
1BWP_A,WAG+F,77.663
1EZ2_A,JTT+F,76.476
1DJL_A,JTT+F+G,1.603
1REQ_A,JTT+F+G,73.523
1MJ9_A,LG+F+G,6.789
1F2D_A,FLU+F,62.596
2DHN_A,WAG+F+G,81.834
1D4C_A,LG+F,90.363
1R6W_A,LG+F,75.033
1EVY_A,WAG+F,87.540
1LXA_A,LG+F,61.934
1QI9_A,Poisson+F+G,50.867
1KNP_A,JTT+F,52.280
1QAM_A,LG+F,47.577
1B8F_A,JTT+F,58.355
1QAZ_A,WAG+F,17.819
1HR6_B,Poisson+F,56.481
1I9A_A,WAG+F+G,89.142
1DAA_A,JTT+F+G,103.546
1FHL_A,LG+F+G,91.458
1XGM_A,FLU+F,92.647
1YCF_A,Poisson+F,75.771
1GSA_A,FLU+F,65.501
1PMA_B,Poisson+F+G,80.399
1ONR_A,Poisson+F,51.538
1L7N_A,Poisson+F,43.174
1L1D_A,JTT+F,57.983
2TOH_A,LG+F,12.004
1UN1_A,FLU+F+G,132.891
1F7U_A,Poisson+F+G,110.716
1P3D_A,FLU+F,62.795
1XTC_A,Poisson+F,6.026
1MRQ_A,FLU+F,44.298
1ALD_A,WAG+F+G,69.237
1AMP_A,FLU+F,15.168
1DHP_A,FLU+F,63.566
1QZ9_A,LG+F+G,83.107
1ODT_C,WAG+F,76.775
1BOL_A,LG+F,31.931
1QHF_A,FLU+F,49.191
1DE6_A,Poisson+F,52.183
1CNS_A,JTT+F+G,73.400
1PFK_A,JTT+F+G,63.640
2PIA_A,LG+F,97.866
1UAE_A,WAG+F,50.190
1STD_A,WAG+F,37.643
1VR7_A,LG+F+G,129.370
1M21_A,FLU+F,92.989
1RK2_A,LG+F,85.597
1S20_A,Poisson+F+G,59.679
2DW7_A,FLU+F+G,80.483
1R6W_A,FLU+F+G,127.953
1DPG_A,JTT+F,68.962
1GPA_A,Poisson+F+G,71.783
1D4A_A,WAG+F,63.379
1QHF_A,JTT+F+G,56.580
1AUG_A,JTT+F,72.629
1EBF_A,Poisson+F,62.135
1KRA_C,FLU+F+G,70.086
1KEZ_A,Poisson+F,16.692
1K4L_A,WAG+F,56.552
1OE8_A,JTT+F,103.322
1DD8_A,Poisson+F+G,54.751
2BKR_A,FLU+F+G,119.402
1MBB_A,FLU+F+G,87.510
1Q91_A,FLU+F,50.051
1BOL_A,FLU+F+G,38.241
1FPS_A,JTT+F,61.821
1C2T_A,JTT+F,65.838
1CVR_A,WAG+F,1.829
2PDA_A,FLU+F,62.795
1DE6_A,WAG+F,54.388
1GT7_A,Poisson+F+G,63.567
1I8T_A,JTT+F,57.371
1G6T_A,JTT+F+G,93.156
1P1X_A,WAG+F+G,74.292
1CEV_A,Poisson+F+G,83.474
1PFK_A,LG+F,53.106
1AGM_A,JTT+F,64.207
1EI5_A,FLU+F,44.503
1A4L_A,LG+F+G,178.483
1BWL_A,JTT+F,92.639
2ENG_A,WAG+F+G,59.440
1FPS_A,WAG+F+G,64.244
1A65_A,LG+F,80.227
1FIQ_C,WAG+F,4.870
1REQ_A,LG+F,42.226
1DBF_A,Poisson+F+G,90.143
1BQC_A,WAG+F,25.199
1ARZ_A,WAG+F+G,65.094
1MHT_A,WAG+F,91.140
1O8A_A,FLU+F,67.951
1BWD_A,FLU+F+G,109.273
1OBA_A,FLU+F,70.843
1R16_A,LG+F+G,68.450
1GPA_A,FLU+F+G,96.750
1E2A_A,FLU+F,99.047
1FUA_A,FLU+F+G,100.925
1JHF_A,LG+F,62.877
1I1E_A,WAG+F+G,11.032
1AUG_A,Poisson+F+G,80.133
1POW_A,FLU+F,84.880
1LXA_A,WAG+F,60.180
1B2R_A,WAG+F+G,57.329
1CD5_A,LG+F+G,76.911
1G8F_A,JTT+F+G,84.366
1D4C_A,FLU+F,98.649
1G24_A,LG+F,9.693
1H3I_A,WAG+F,19.915
1GAL_A,LG+F,119.555
1QMH_A,FLU+F,117.554
1KCZ_A,JTT+F+G,59.992
206L_A,WAG+F+G,60.188
1NU3_A,WAG+F+G,51.454
1S20_A,WAG+F+G,61.631
1AUK_A,WAG+F+G,125.628
1AST_A,JTT+F,32.136
1D2R_A,WAG+F,56.179
1F7L_A,JTT+F+G,104.926
1RVV_A,Poisson+F,45.509
1XIK_A,FLU+F+G,94.504
1OR8_A,LG+F+G,98.274
1QRG_A,FLU+F+G,111.440
1GP1_A,LG+F,71.841
1G79_A,FLU+F+G,90.964
1YVE_I,Poisson+F+G,70.962
1A4S_A,JTT+F,53.431
1RHC_A,FLU+F,72.818
1R44_A,LG+F+G,88.767
2F9R_A,FLU+F,25.191
1NU3_A,FLU+F,71.174
1DIO_A,WAG+F+G,22.127
1QAZ_A,Poisson+F,15.920
1M53_A,WAG+F,75.655
2DOR_A,FLU+F+G,128.293
1STD_A,LG+F+G,67.705
1I1I_P,FLU+F+G,137.380
1E7Q_A,JTT+F,58.670
1FUA_A,WAG+F,79.990
1ROZ_A,Poisson+F,53.876
1STD_A,LG+F,38.961
1L9X_A,FLU+F+G,202.184
1PUD_A,WAG+F+G,59.907
2BMI_A,WAG+F+G,85.455
1MVN_A,WAG+F,72.577
2F9R_A,WAG+F+G,24.380
1W0H_A,LG+F,39.226
1D6O_A,WAG+F,52.027
1S3I_A,LG+F+G,114.279
1PFQ_A,LG+F+G,100.893
1OS7_A,FLU+F+G,88.457
1R44_A,FLU+F+G,100.245
2PTH_A,FLU+F+G,71.417
1KC7_A,JTT+F+G,71.275
1LTQ_A,WAG+F,42.595
1NID_A,JTT+F+G,28.699
1DCO_A,JTT+F+G,78.200
1GE7_A,Poisson+F,17.719
1EZ2_A,JTT+F+G,91.841
2PEC_A,FLU+F+G,104.427
1QRR_A,LG+F+G,86.335
1A2T_A,JTT+F+G,15.152
1PFK_A,WAG+F,51.762
1LJL_A,FLU+F+G,113.133
1B2M_A,FLU+F,17.886
1KSJ_A,LG+F,51.051
1PS9_A,Poisson+F,48.317
1DCO_A,Poisson+F+G,71.116
13PK_A,JTT+F+G,72.772
1VQ1_A,LG+F+G,141.218
1GPA_A,LG+F+G,84.491
1IPH_A,JTT+F,62.501
1B93_A,Poisson+F+G,75.540
1FHL_A,Poisson+F+G,84.332
1P4N_A,Poisson+F+G,36.874
1JCH_A,WAG+F,37.175
1TYF_A,WAG+F+G,78.658
1UAS_A,WAG+F,58.976
1DEK_A,FLU+F+G,62.573
2A0N_A,FLU+F+G,66.743
1MJ9_A,JTT+F+G,6.606
1R1J_A,WAG+F,63.101
1QV0_A,LG+F+G,1.982
1K4L_A,Poisson+F+G,84.380
1D2R_A,LG+F,57.561
1Q91_A,JTT+F+G,86.334
1DBT_A,LG+F+G,94.469
1GUF_A,WAG+F,80.663
1GPJ_A,FLU+F,109.939
1AQL_A,JTT+F,68.320
1MHY_D,JTT+F+G,10.987
1O8A_A,Poisson+F+G,96.258
1PP4_A,Poisson+F,57.016
1ESC_A,WAG+F+G,58.084
1MUG_A,FLU+F,69.238
1J7G_A,FLU+F+G,84.840
2PDA_A,Poisson+F,55.379
1JOF_A,WAG+F+G,26.209
1QCN_A,Poisson+F+G,59.937
1BWZ_A,JTT+F,60.577
1KFU_L,WAG+F+G,80.393
3R1R_A,LG+F,55.226
1P4R_A,FLU+F,48.156
1GQ8_A,Poisson+F,4.751
1ZIO_A,JTT+F,57.771
1F8X_A,Poisson+F,20.337
1PJ5_A,Poisson+F,59.677
1LCB_A,WAG+F+G,59.019
1UAQ_A,WAG+F+G,76.610
1HPL_A,WAG+F+G,116.389
1A16_A,LG+F,70.459
1EXN_A,WAG+F+G,2.648
1E3V_A,LG+F,69.122
1J2U_A,WAG+F+G,137.585
1PYM_A,Poisson+F,70.386
1AK0_A,WAG+F,85.866
1FO6_A,Poisson+F,63.351
1B5T_A,LG+F,59.792
1SML_A,Poisson+F,90.265
2TPS_A,WAG+F,98.839
2F9R_A,LG+F,22.660
1ALK_A,JTT+F,86.022
1DEK_A,Poisson+F,18.502
4MDH_A,JTT+F+G,70.393
1O8A_A,JTT+F+G,101.667
1NBA_A,Poisson+F+G,112.030
1EYI_A,WAG+F+G,70.879
1QI9_A,JTT+F+G,53.494
1CD5_A,JTT+F,48.526
2ACY_A,LG+F,83.655
1G24_A,LG+F+G,12.112
1E0C_A,FLU+F+G,125.256
1A50_B,WAG+F,49.118
1G24_A,Poisson+F+G,9.127
1ESC_A,FLU+F,71.945
1PJB_A,JTT+F+G,79.929
1DFO_A,WAG+F+G,58.995
1E5Q_A,WAG+F+G,76.450
1DHP_A,FLU+F+G,92.403
2DLN_A,FLU+F+G,87.764
1ALK_A,LG+F+G,111.738
1MDR_A,Poisson+F,77.124
1DGK_N,Poisson+F,30.034
1NSP_A,FLU+F+G,90.582
1PUD_A,WAG+F,48.076
1CB8_A,FLU+F,49.325
1MVN_A,WAG+F+G,139.706
1HTI_A,Poisson+F+G,58.051
1LAM_A,LG+F+G,104.409
1HRK_A,WAG+F,60.728
1AQL_A,JTT+F+G,89.831
1NBF_A,FLU+F,2.168
1IVH_A,FLU+F+G,100.441
1DHF_A,FLU+F,108.383
3ECA_A,Poisson+F+G,87.199
1D2R_A,FLU+F+G,69.641
1MHY_D,LG+F+G,11.056
1X7D_A,FLU+F+G,131.165
1ORO_A,JTT+F+G,66.688
1L1R_A,JTT+F,77.590
1GCB_A,LG+F+G,120.818
1KL7_A,JTT+F+G,83.912
1S3I_A,JTT+F,80.756
1EG7_A,FLU+F+G,79.151
1EUU_A,WAG+F+G,116.707
1BVZ_A,Poisson+F,83.619
1COY_A,Poisson+F+G,67.861
1SZJ_G,LG+F+G,49.330
1OG1_A,JTT+F+G,65.664
1BG0_A,FLU+F+G,111.281
2BBK_L,FLU+F+G,3.457
1HTO_A,Poisson+F,44.910
2ABK_A,Poisson+F+G,53.993
1DJL_A,LG+F,1.301
1TRK_B,JTT+F+G,64.174
1AUO_A,FLU+F,90.942
1F7U_A,LG+F+G,124.467
1MDR_A,WAG+F,82.479
2BIF_A,JTT+F,49.086
1P4R_A,WAG+F+G,57.586
1CB7_B,WAG+F+G,54.157
1ZE1_A,WAG+F+G,112.626
1L1D_A,WAG+F+G,60.012
1D4A_A,Poisson+F,60.617
1GA8_A,WAG+F,74.975
2EBN_A,WAG+F+G,36.525
1AUO_A,LG+F,82.915
1MOK_A,JTT+F+G,9.988
1YCF_A,WAG+F+G,78.726
1FRO_A,Poisson+F,58.103
1G24_A,JTT+F+G,11.435
1UAE_A,LG+F+G,76.067
1FQ0_A,Poisson+F,62.867
1D4C_A,JTT+F+G,103.743
1GUF_A,WAG+F+G,141.881
1BZY_A,JTT+F,73.868
1QH9_A,FLU+F+G,105.189
2EBN_A,Poisson+F,22.898
1BWD_A,FLU+F,81.237
1CG6_A,FLU+F,74.968
1B2M_A,Poisson+F+G,15.527
1CZ1_A,FLU+F,98.240
1G99_A,JTT+F+G,73.885
1IM5_A,Poisson+F+G,92.959
1AJ8_A,Poisson+F+G,58.712
1C82_A,FLU+F+G,39.198
1NSF_A,LG+F+G,6.379
1AFR_A,Poisson+F+G,80.353
1HV9_A,Poisson+F+G,62.572
1Z9H_A,WAG+F+G,72.879
1RDD_A,FLU+F+G,86.370
1DZR_A,FLU+F+G,112.966
1BXR_B,LG+F,48.298
1EEJ_A,JTT+F,92.564
1B2M_A,JTT+F+G,17.806
1LAM_A,WAG+F,84.505
2F9Z_C,JTT+F+G,117.505
206L_A,LG+F,59.240
1CW0_A,WAG+F,103.256
1VQ1_A,LG+F,145.814
1DWO_A,FLU+F,78.111
1BVV_A,FLU+F+G,33.756
1MUG_A,WAG+F+G,123.458
1QAZ_A,WAG+F+G,26.950
1DZR_A,JTT+F,54.545
1VQ1_A,FLU+F+G,165.019
1GUF_A,Poisson+F+G,139.208
1QTN_A,Poisson+F+G,2.138
1YSC_A,Poisson+F+G,85.380
1DOD_A,WAG+F,52.136
1D4A_A,LG+F+G,76.236
2SQC_A,WAG+F+G,110.689
1CHM_A,Poisson+F+G,58.107
1POW_A,WAG+F+G,87.587
1XQW_A,Poisson+F,77.534
1QH5_A,WAG+F,72.681
1FHL_A,JTT+F,85.395
1OK4_A,Poisson+F,70.204
1UAQ_A,FLU+F,68.509
1B65_A,WAG+F,85.402
2TPS_A,Poisson+F,91.453
1CEL_A,FLU+F+G,88.310
1BS9_A,Poisson+F+G,39.849
1VLB_A,Poisson+F+G,107.277
2ACY_A,Poisson+F+G,95.842
1EVY_A,Poisson+F+G,90.361
1UW8_A,LG+F,66.083
1A50_B,FLU+F+G,78.995
1PYM_A,WAG+F+G,97.621
2TS1_A,LG+F+G,2.833
1QRR_A,FLU+F+G,100.050
2ABK_A,LG+F,44.159
1CVR_A,Poisson+F,1.465
1IDJ_A,FLU+F+G,109.451
1OR8_A,Poisson+F,52.864
1BS0_A,LG+F+G,95.723
1OE8_A,FLU+F+G,112.356
1L1L_A,FLU+F,35.775
1DIZ_A,WAG+F+G,53.662
1R30_A,FLU+F+G,109.627
1KZH_A,Poisson+F+G,65.896
1OH9_A,Poisson+F,76.998
1KAE_A,JTT+F+G,88.257
2DLN_A,Poisson+F+G,68.052
1VLB_A,LG+F+G,113.084
1Y9M_A,FLU+F+G,130.146
2BIF_A,LG+F,49.428
1RU4_A,JTT+F,60.224
1HV9_A,JTT+F+G,68.522
1VLB_A,WAG+F+G,100.249
1RK2_A,WAG+F,82.228
1BT1_A,FLU+F+G,31.663
1EBF_A,JTT+F+G,89.002
1HTO_A,LG+F,47.247
1AX4_A,FLU+F,69.808
1DJ0_A,JTT+F+G,86.593
1S3I_A,LG+F,81.549
1BBS_A,WAG+F,57.341
1W0H_A,WAG+F,37.444
1INP_A,LG+F+G,65.926
1P3D_A,Poisson+F+G,67.718
2F61_A,JTT+F+G,130.232
1DAE_A,WAG+F,71.097
1XVT_A,LG+F+G,68.026
1A95_C,FLU+F+G,142.068
1XTC_A,JTT+F,7.849
1NDH_A,WAG+F,55.364
1B2R_A,FLU+F,35.382
1KEZ_A,FLU+F+G,29.004
1L1D_A,LG+F+G,65.448
1MHY_D,Poisson+F+G,9.119
1HFE_L,Poisson+F,26.434
1QLH_A,FLU+F+G,70.239
1BJO_A,WAG+F+G,66.663
1R1J_A,LG+F,65.393
2NLR_A,Poisson+F+G,58.270
1G8F_A,Poisson+F+G,72.201
1LBA_A,WAG+F+G,81.978
1GCU_A,FLU+F+G,40.981
1OBA_A,Poisson+F+G,59.964
1QI9_A,WAG+F,34.232
3PCA_M,LG+F+G,72.971
1NIR_A,FLU+F+G,62.461
1G64_A,LG+F+G,53.470
1QMH_A,LG+F,105.746
1JOA_A,LG+F+G,86.286
1B7Y_A,LG+F+G,11.293
1CWY_A,LG+F,91.402
1AMY_A,FLU+F,54.509
1LTQ_A,JTT+F+G,53.590
1DBT_A,Poisson+F,70.757
1YSC_A,FLU+F+G,142.357
1PII_A,LG+F,75.563
1CTN_A,WAG+F+G,63.091
2ABK_A,JTT+F+G,53.200
1FO6_A,WAG+F+G,76.015
1YVE_I,FLU+F,31.170
2NLR_A,LG+F,64.775
1A65_A,LG+F+G,88.005
1ELS_A,FLU+F+G,69.323
1A8H_A,FLU+F+G,59.027
1DUP_A,LG+F+G,63.971
1QH9_A,Poisson+F,85.816
1MUD_A,Poisson+F+G,2.774
1BZC_A,WAG+F+G,35.038
1MBB_A,JTT+F,74.246
1A4S_A,LG+F,53.687
1VR7_A,WAG+F,82.072
1WGI_A,FLU+F,62.465
1KYW_A,Poisson+F,66.873
1HRK_A,FLU+F+G,145.136
1OXA_A,JTT+F+G,99.930
1HV9_A,Poisson+F,56.051
1H54_A,WAG+F,73.575
1E3V_A,Poisson+F,61.851
1BZY_A,LG+F+G,170.544
1DIN_A,Poisson+F,78.682
1JOF_A,LG+F+G,29.280
1ECF_A,JTT+F,48.937
1FQ0_A,FLU+F,74.148
1RDD_A,JTT+F,58.722
1NDI_A,FLU+F+G,126.101
1OFG_A,LG+F+G,108.218
1QV0_A,WAG+F,1.600
1CQQ_A,WAG+F+G,2.954
1MHT_A,WAG+F+G,144.584
1E7Q_A,JTT+F+G,84.863
1EXN_A,WAG+F,2.081
1ODT_C,Poisson+F+G,77.472
1PZ3_A,FLU+F,66.450
1CBG_A,Poisson+F+G,108.288
1PA9_A,JTT+F,6.474
1NSP_A,JTT+F,50.017
1R6W_A,FLU+F,82.569
1P4R_A,LG+F,45.259
1CBG_A,Poisson+F,62.567
1OXA_A,Poisson+F+G,86.597
1OG1_A,Poisson+F,40.503
1X9H_A,LG+F+G,49.944
1VID_A,Poisson+F,49.449
2A0N_A,Poisson+F,49.772
1FQ0_A,Poisson+F+G,86.465
